timestep,air,seawater,excess heat,sewage,groundwater,drinking water,geothermal
[unit],[°C],[°C],[°C],[°C],[°C],[°C],[°C]
[source],[DMI],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden]
T0698,5.1,2,25,10,9,8,56
T0699,5.7,2,25,10,9,8,56
T0700,4.7,2,25,10,9,8,56
T0701,4.3,2,25,10,9,8,56
T0702,4.4,2,25,10,9,8,56
T0703,4.3,2,25,10,9,8,56
T0704,4.2,2,25,10,9,8,56
T0705,4.2,2,25,10,9,8,56
T0706,4.8,2,25,10,9,8,56
T0707,5.2,2,25,10,9,8,56
T0708,5.4,2,25,10,9,8,56
T0709,5.4,2,25,10,9,8,56
T0710,5.7,2,25,10,9,8,56
T0711,5.9,2,25,10,9,8,56
T0712,5.9,2,25,10,9,8,56
T0713,5.7,2,25,10,9,8,56
T0714,5.5,2,25,10,9,8,56
T0715,5,2,25,10,9,8,56
T0716,4.5,2,25,10,9,8,56
T0717,4.1,2,25,10,9,8,56
T0718,3.9,2,25,10,9,8,56
T0719,3.6,2,25,10,9,8,56
T0720,3.3,2,25,10,9,8,56
T0721,2.9,2,25,10,9,8,56
T0722,2.7,2,25,10,9,8,56
T0723,2.5,2,25,10,9,8,56
T0724,2.3,2,25,10,9,8,56
T0725,1.9,2,25,10,9,8,56
T0726,1.7,2,25,10,9,8,56
T0727,1.1,2,25,10,9,8,56
T0728,1.3,2,25,10,9,8,56
T0729,2.1,2,25,10,9,8,56
T0730,2.7,2,25,10,9,8,56
T0731,2.7,2,25,10,9,8,56
T0732,3.2,2,25,10,9,8,56
T0733,3.4,2,25,10,9,8,56
T0734,4.3,2,25,10,9,8,56
T0735,5.2,2,25,10,9,8,56
T0736,5.9,2,25,10,9,8,56
T0737,6.2,2,25,10,9,8,56
T0738,4.4,2,25,10,9,8,56
T0739,3.9,2,25,10,9,8,56
T0740,4.1,2,25,10,9,8,56
T0741,3.9,2,25,10,9,8,56
T0742,3.7,2,25,10,9,8,56
T0743,4,2,25,10,9,8,56
T0744,4.2,2,25,10,9,8,56
T0745,4.4,2,25,10,9,8,56
T0746,4.4,2,25,10,9,8,56
T0747,4.6,2,25,10,9,8,56
T0748,4.6,2,25,10,9,8,56
T0749,4.4,2,25,10,9,8,56
T0750,4.1,2,25,10,9,8,56
T0751,4.1,2,25,10,9,8,56
T0752,3.6,2,25,10,9,8,56
T0753,3.4,2,25,10,9,8,56
T0754,3.8,2,25,10,9,8,56
T0755,4.7,2,25,10,9,8,56
T0756,5.1,2,25,10,9,8,56
T0757,5.4,2,25,10,9,8,56
T0758,4.7,2,25,10,9,8,56
T0759,4.7,2,25,10,9,8,56
T0760,5.4,2,25,10,9,8,56
T0761,5.4,2,25,10,9,8,56
T0762,5.2,2,25,10,9,8,56
T0763,4.8,2,25,10,9,8,56
T0764,5.3,2,25,10,9,8,56
T0765,5.3,2,25,10,9,8,56
T0766,4.5,2,25,10,9,8,56
T0767,3.7,2,25,10,9,8,56
T0768,4.2,2,25,10,9,8,56
T0769,4,2,25,10,9,8,56
T0770,4,2,25,10,9,8,56
T0771,2.9,2,25,10,9,8,56
T0772,2.5,2,25,10,9,8,56
T0773,2.3,2,25,10,9,8,56
T0774,1.8,2,25,10,9,8,56
T0775,1.7,2,25,10,9,8,56
T0776,1.6,2,25,10,9,8,56
T0777,1.3,2,25,10,9,8,56
T0778,1.4,2,25,10,9,8,56
T0779,2.1,2,25,10,9,8,56
T0780,3,2,25,10,9,8,56
T0781,3.6,2,25,10,9,8,56
T0782,3.9,2,25,10,9,8,56
T0783,4,2,25,10,9,8,56
T0784,3.3,2,25,10,9,8,56
T0785,2.4,2,25,10,9,8,56
T0786,1.5,2,25,10,9,8,56
T0787,0.8,2,25,10,9,8,56
T0788,-0.6,2,25,10,9,8,56
T0789,-0.9,2,25,10,9,8,56
T0790,-0.2,2,25,10,9,8,56
T0791,0.7,2,25,10,9,8,56
T0792,1.9,2,25,10,9,8,56
T0793,2.4,2,25,10,9,8,56
T0794,2,2,25,10,9,8,56
T0795,1.6,2,25,10,9,8,56
T0796,1.7,2,25,10,9,8,56
T0797,1.2,2,25,10,9,8,56
T0798,1.9,2,25,10,9,8,56
T0799,3.5,2,25,10,9,8,56
T0800,4.6,2,25,10,9,8,56
T0801,6.2,2,25,10,9,8,56
T0802,7.1,2,25,10,9,8,56
T0803,6.9,2,25,10,9,8,56
T0804,6.9,2,25,10,9,8,56
T0805,6.4,2,25,10,9,8,56
T0806,5.2,2,25,10,9,8,56
T0807,3.9,2,25,10,9,8,56
T0808,3.4,2,25,10,9,8,56
T0809,3,2,25,10,9,8,56
T0810,2.6,2,25,10,9,8,56
T0811,2.5,2,25,10,9,8,56
T0812,2.5,2,25,10,9,8,56
T0813,2.4,2,25,10,9,8,56
T0814,2.3,2,25,10,9,8,56
T0815,1.9,2,25,10,9,8,56
T0816,1.5,2,25,10,9,8,56
T0817,1.1,2,25,10,9,8,56
T0818,0.7,2,25,10,9,8,56
T0819,0.5,2,25,10,9,8,56
T0820,0,2,25,10,9,8,56
T0821,-0.4,2,25,10,9,8,56
T0822,-0.8,2,25,10,9,8,56
T0823,-1,2,25,10,9,8,56
T0824,-1.3,2,25,10,9,8,56
T0825,-1.7,2,25,10,9,8,56
T0826,-1.7,2,25,10,9,8,56
T0827,-1.7,2,25,10,9,8,56
T0828,-1.3,2,25,10,9,8,56
T0829,-0.6,2,25,10,9,8,56
T0830,-0.2,2,25,10,9,8,56
T0831,-0.1,2,25,10,9,8,56
T0832,0,2,25,10,9,8,56
T0833,-1.2,2,25,10,9,8,56
T0834,-1.7,2,25,10,9,8,56
T0835,-2.1,2,25,10,9,8,56
T0836,-2.1,2,25,10,9,8,56
T0837,-2.8,2,25,10,9,8,56
T0838,-2.2,2,25,10,9,8,56
T0839,-1.9,2,25,10,9,8,56
T0840,-1.5,2,25,10,9,8,56
T0841,-1.3,2,25,10,9,8,56
T0842,-0.9,2,25,10,9,8,56
T0843,-0.3,2,25,10,9,8,56
T0844,-0.1,2,25,10,9,8,56
T0845,-0.4,2,25,10,9,8,56
T0846,-0.4,2,25,10,9,8,56
T0847,0,2,25,10,9,8,56
T0848,0.2,2,25,10,9,8,56
T0849,0.2,2,25,10,9,8,56
T0850,0.5,2,25,10,9,8,56
T0851,0.8,2,25,10,9,8,56
T0852,1.2,2,25,10,9,8,56
T0853,1.5,2,25,10,9,8,56
T0854,1.6,2,25,10,9,8,56
T0855,1.7,2,25,10,9,8,56
T0856,1.5,2,25,10,9,8,56
T0857,1.3,2,25,10,9,8,56
T0858,1.4,2,25,10,9,8,56
T0859,1.2,2,25,10,9,8,56
T0860,1.1,2,25,10,9,8,56
T0861,1.1,2,25,10,9,8,56
T0862,1.5,2,25,10,9,8,56
T0863,1.5,2,25,10,9,8,56
T0864,1.8,2,25,10,9,8,56
T0865,1.9,2,25,10,9,8,56
T0866,1.3,2,25,10,9,8,56
T0867,1,2,25,10,9,8,56
T0868,0.7,2,25,10,9,8,56
T0869,0.6,2,25,10,9,8,56
T0870,0.5,2,25,10,9,8,56
T0871,0.3,2,25,10,9,8,56
T0872,-0.3,2,25,10,9,8,56
T0873,-0.2,2,25,10,9,8,56
T0874,-0.1,2,25,10,9,8,56
T0875,-0.5,2,25,10,9,8,56
T0876,-0.8,2,25,10,9,8,56
T0877,-0.9,2,25,10,9,8,56
T0878,-1,2,25,10,9,8,56
T0879,-1,2,25,10,9,8,56
T0880,-0.6,2,25,10,9,8,56
T0881,-0.7,2,25,10,9,8,56
T0882,-1,2,25,10,9,8,56
T0883,-1,2,25,10,9,8,56
T0884,-1.2,2,25,10,9,8,56
T0885,-1,2,25,10,9,8,56
T0886,-1.2,2,25,10,9,8,56
T0887,-1.2,2,25,10,9,8,56
T0888,-1.3,2,25,10,9,8,56
T0889,-1,2,25,10,9,8,56
T0890,-0.9,2,25,10,9,8,56
T0891,-1.1,2,25,10,9,8,56
T0892,-1,2,25,10,9,8,56
T0893,-0.8,2,25,10,9,8,56
T0894,-0.9,2,25,10,9,8,56
T0895,-0.5,2,25,10,9,8,56
T0896,0,2,25,10,9,8,56
T0897,0.2,2,25,10,9,8,56
T0898,0.5,2,25,10,9,8,56
T0899,1,2,25,10,9,8,56
T0900,1.5,2,25,10,9,8,56
T0901,1.3,2,25,10,9,8,56
T0902,1.4,2,25,10,9,8,56
T0903,1.5,2,25,10,9,8,56
T0904,1.5,2,25,10,9,8,56
T0905,0.7,2,25,10,9,8,56
T0906,0,2,25,10,9,8,56
T0907,-0.2,2,25,10,9,8,56
T0908,0.3,2,25,10,9,8,56
T0909,1,2,25,10,9,8,56
T0910,0.9,2,25,10,9,8,56
T0911,0.5,2,25,10,9,8,56
T0912,0.6,2,25,10,9,8,56
T0913,1.1,2,25,10,9,8,56
T0914,1,2,25,10,9,8,56
T0915,1.4,2,25,10,9,8,56
T0916,1.2,2,25,10,9,8,56
T0917,1,2,25,10,9,8,56
T0918,0.8,2,25,10,9,8,56
T0919,-0.1,2,25,10,9,8,56
T0920,-0.7,2,25,10,9,8,56
T0921,-0.8,2,25,10,9,8,56
T0922,1.1,2,25,10,9,8,56
T0923,2.3,2,25,10,9,8,56
T0924,3,2,25,10,9,8,56
T0925,3.4,2,25,10,9,8,56
T0926,3.5,2,25,10,9,8,56
T0927,3.4,2,25,10,9,8,56
T0928,2.9,2,25,10,9,8,56
T0929,2.1,2,25,10,9,8,56
T0930,1.7,2,25,10,9,8,56
T0931,2,2,25,10,9,8,56
T0932,2.1,2,25,10,9,8,56
T0933,1.9,2,25,10,9,8,56
T0934,1.6,2,25,10,9,8,56
T0935,1.3,2,25,10,9,8,56
T0936,0.9,2,25,10,9,8,56
T0937,0.5,2,25,10,9,8,56
T0938,0.2,2,25,10,9,8,56
T0939,0.1,2,25,10,9,8,56
T0940,0.2,2,25,10,9,8,56
T0941,0.3,2,25,10,9,8,56
T0942,0.2,2,25,10,9,8,56
T0943,-0.1,2,25,10,9,8,56
T0944,-0.1,2,25,10,9,8,56
T0945,0.1,2,25,10,9,8,56
T0946,0.7,2,25,10,9,8,56
T0947,1.4,2,25,10,9,8,56
T0948,1.9,2,25,10,9,8,56
T0949,2,2,25,10,9,8,56
T0950,2.2,2,25,10,9,8,56
T0951,2.4,2,25,10,9,8,56
T0952,2.4,2,25,10,9,8,56
T0953,2.5,2,25,10,9,8,56
T0954,2.8,2,25,10,9,8,56
T0955,3.1,2,25,10,9,8,56
T0956,3.2,2,25,10,9,8,56
T0957,2.9,2,25,10,9,8,56
T0958,2.9,2,25,10,9,8,56
T0959,3.2,2,25,10,9,8,56
T0960,3.2,2,25,10,9,8,56
T0961,3.5,2,25,10,9,8,56
T0962,4.3,2,25,10,9,8,56
T0963,4.6,2,25,10,9,8,56
T0964,4.4,2,25,10,9,8,56
T0965,4.3,2,25,10,9,8,56
T0966,4.3,2,25,10,9,8,56
T0967,4.3,2,25,10,9,8,56
T0968,3.1,2,25,10,9,8,56
T0969,3,2,25,10,9,8,56
T0970,3.9,2,25,10,9,8,56
T0971,4.9,2,25,10,9,8,56
T0972,6,2,25,10,9,8,56
T0973,6.5,2,25,10,9,8,56
T0974,6.8,2,25,10,9,8,56
T0975,6.5,2,25,10,9,8,56
T0976,6.1,2,25,10,9,8,56
T0977,5.7,2,25,10,9,8,56
T0978,5.5,2,25,10,9,8,56
T0979,5.4,2,25,10,9,8,56
T0980,5.2,2,25,10,9,8,56
T0981,4.9,2,25,10,9,8,56
T0982,5.1,2,25,10,9,8,56
T0983,5.2,2,25,10,9,8,56
T0984,5.1,2,25,10,9,8,56
T0985,5.2,2,25,10,9,8,56
T0986,5.9,2,25,10,9,8,56
T0987,6.6,2,25,10,9,8,56
T0988,7.6,2,25,10,9,8,56
T0989,7.6,2,25,10,9,8,56
T0990,8.2,2,25,10,9,8,56
T0991,8.6,2,25,10,9,8,56
T0992,8.2,2,25,10,9,8,56
T0993,8.3,2,25,10,9,8,56
T0994,8.8,2,25,10,9,8,56
T0995,9.3,2,25,10,9,8,56
T0996,9.6,2,25,10,9,8,56
T0997,9.8,2,25,10,9,8,56
T0998,9.8,2,25,10,9,8,56
T0999,10.1,2,25,10,9,8,56
T1000,9.7,2,25,10,9,8,56
T1001,8.9,2,25,10,9,8,56
T1002,7.5,2,25,10,9,8,56
T1003,6.6,2,25,10,9,8,56
T1004,6,2,25,10,9,8,56
T1005,5.7,2,25,10,9,8,56
T1006,5.1,2,25,10,9,8,56
T1007,4.8,2,25,10,9,8,56
T1008,3.7,2,25,10,9,8,56
T1009,3,2,25,10,9,8,56
T1010,1.9,2,25,10,9,8,56
T1011,1.9,2,25,10,9,8,56
T1012,1.2,2,25,10,9,8,56
T1013,2.8,2,25,10,9,8,56
T1014,5.4,2,25,10,9,8,56
T1015,5.3,2,25,10,9,8,56
T1016,5.7,2,25,10,9,8,56
T1017,6.6,2,25,10,9,8,56
T1018,7.1,2,25,10,9,8,56
T1019,8,2,25,10,9,8,56
T1020,8.6,2,25,10,9,8,56
T1021,8.6,2,25,10,9,8,56
T1022,10,2,25,10,9,8,56
T1023,10.5,2,25,10,9,8,56
T1024,10.2,2,25,10,9,8,56
T1025,9.3,2,25,10,9,8,56
T1026,8.8,2,25,10,9,8,56
T1027,8.6,2,25,10,9,8,56
T1028,8.3,2,25,10,9,8,56
T1029,8.1,2,25,10,9,8,56
T1030,7.8,2,25,10,9,8,56
T1031,7.9,2,25,10,9,8,56
T1032,7.3,2,25,10,9,8,56
T1033,7.1,2,25,10,9,8,56
T1034,7.2,2,25,10,9,8,56
T1035,7.1,2,25,10,9,8,56
T1036,6.8,2,25,10,9,8,56
T1037,6.7,2,25,10,9,8,56
T1038,6.4,2,25,10,9,8,56
T1039,6.5,2,25,10,9,8,56
T1040,6.7,2,25,10,9,8,56
T1041,6.6,2,25,10,9,8,56
T1042,7.3,2,25,10,9,8,56
T1043,8.1,2,25,10,9,8,56
T1044,8.7,2,25,10,9,8,56
T1045,9.1,2,25,10,9,8,56
T1046,9.1,2,25,10,9,8,56
T1047,9.2,2,25,10,9,8,56
T1048,8.9,2,25,10,9,8,56
T1049,8.4,2,25,10,9,8,56
T1050,8.1,2,25,10,9,8,56
T1051,7.6,2,25,10,9,8,56
T1052,7.3,2,25,10,9,8,56
T1053,7.1,2,25,10,9,8,56
T1054,6.9,2,25,10,9,8,56
T1055,6.7,2,25,10,9,8,56
T1056,6.5,2,25,10,9,8,56
T1057,6.2,2,25,10,9,8,56
T1058,5.8,2,25,10,9,8,56
T1059,5.5,2,25,10,9,8,56
T1060,5.3,2,25,10,9,8,56
T1061,5.1,2,25,10,9,8,56
T1062,4.9,2,25,10,9,8,56
T1063,4.8,2,25,10,9,8,56
T1064,4.7,2,25,10,9,8,56
T1065,4.6,2,25,10,9,8,56
T1066,4.7,2,25,10,9,8,56
T1067,4.6,2,25,10,9,8,56
T1068,4.6,2,25,10,9,8,56
T1069,4.6,2,25,10,9,8,56
T1070,4.5,2,25,10,9,8,56
T1071,4.2,2,25,10,9,8,56
T1072,4.1,2,25,10,9,8,56
T1073,4,2,25,10,9,8,56
T1074,3.8,2,25,10,9,8,56
T1075,3.6,2,25,10,9,8,56
T1076,3.5,2,25,10,9,8,56
T1077,3.3,2,25,10,9,8,56
T1078,3,2,25,10,9,8,56
T1079,3,2,25,10,9,8,56
T1080,3.1,2,25,10,9,8,56
T1081,3.1,2,25,10,9,8,56
T1082,3.5,2,25,10,9,8,56
T1083,3.8,2,25,10,9,8,56
T1084,3.9,2,25,10,9,8,56
T1085,3.8,2,25,10,9,8,56
T1086,3.8,2,25,10,9,8,56
T1087,3.7,2,25,10,9,8,56
T1088,3.6,2,25,10,9,8,56
T1089,3.7,2,25,10,9,8,56
T1090,3.8,2,25,10,9,8,56
T1091,3.8,2,25,10,9,8,56
T1092,3.4,2,25,10,9,8,56
T1093,3.1,2,25,10,9,8,56
T1094,3,2,25,10,9,8,56
T1095,3,2,25,10,9,8,56
T1096,3,2,25,10,9,8,56
T1097,3,2,25,10,9,8,56
T1098,2.9,2,25,10,9,8,56
T1099,2.8,2,25,10,9,8,56
T1100,2.8,2,25,10,9,8,56
T1101,2.9,2,25,10,9,8,56
T1102,2.9,2,25,10,9,8,56
T1103,2.8,2,25,10,9,8,56
T1104,2.5,2,25,10,9,8,56
T1105,2.1,2,25,10,9,8,56
T1106,1.8,2,25,10,9,8,56
T1107,2.1,2,25,10,9,8,56
T1108,2.3,2,25,10,9,8,56
T1109,2.6,2,25,10,9,8,56
T1110,2.8,2,25,10,9,8,56
T1111,2.9,2,25,10,9,8,56
T1112,2.8,2,25,10,9,8,56
T1113,3.1,2,25,10,9,8,56
T1114,3.5,2,25,10,9,8,56
T1115,4.1,2,25,10,9,8,56
T1116,4.8,2,25,10,9,8,56
T1117,5.4,2,25,10,9,8,56
T1118,5.8,2,25,10,9,8,56
T1119,5.7,2,25,10,9,8,56
T1120,5.3,2,25,10,9,8,56
T1121,5.2,2,25,10,9,8,56
T1122,5,2,25,10,9,8,56
T1123,5.1,2,25,10,9,8,56
T1124,5.2,2,25,10,9,8,56
T1125,5.2,2,25,10,9,8,56
T1126,5,2,25,10,9,8,56
T1127,4.9,2,25,10,9,8,56
T1128,4.9,2,25,10,9,8,56
T1129,5,2,25,10,9,8,56
T1130,5,2,25,10,9,8,56
T1131,5.1,2,25,10,9,8,56
T1132,4.9,2,25,10,9,8,56
T1133,4.9,2,25,10,9,8,56
T1134,5.1,2,25,10,9,8,56
T1135,5.8,2,25,10,9,8,56
T1136,5.8,2,25,10,9,8,56
T1137,6.2,2,25,10,9,8,56
T1138,6,2,25,10,9,8,56
T1139,6.3,2,25,10,9,8,56
T1140,7.4,2,25,10,9,8,56
T1141,7.9,2,25,10,9,8,56
T1142,8.2,2,25,10,9,8,56
T1143,8.6,2,25,10,9,8,56
T1144,9.7,2,25,10,9,8,56
T1145,9.4,2,25,10,9,8,56
T1146,8.4,2,25,10,9,8,56
T1147,7.9,2,25,10,9,8,56
T1148,7.6,2,25,10,9,8,56
T1149,7.6,2,25,10,9,8,56
T1150,7.7,2,25,10,9,8,56
T1151,7.2,2,25,10,9,8,56
T1152,6.8,2,25,10,9,8,56
T1153,6.6,2,25,10,9,8,56
T1154,6.2,2,25,10,9,8,56
T1155,5.7,2,25,10,9,8,56
T1156,5.5,2,25,10,9,8,56
T1157,5.5,2,25,10,9,8,56
T1158,5.2,2,25,10,9,8,56
T1159,5.1,2,25,10,9,8,56
T1160,5,2,25,10,9,8,56
T1161,5.3,2,25,10,9,8,56
T1162,6,2,25,10,9,8,56
T1163,6.2,2,25,10,9,8,56
T1164,6.5,2,25,10,9,8,56
T1165,6.4,2,25,10,9,8,56
T1166,6.7,2,25,10,9,8,56
T1167,6.8,2,25,10,9,8,56
T1168,6.3,2,25,10,9,8,56
T1169,6.1,2,25,10,9,8,56
T1170,5.2,2,25,10,9,8,56
T1171,4.5,2,25,10,9,8,56
T1172,2.9,2,25,10,9,8,56
T1173,2.5,2,25,10,9,8,56
T1174,2.4,2,25,10,9,8,56
T1175,2.4,2,25,10,9,8,56
T1176,2.3,2,25,10,9,8,56
T1177,1.9,2,25,10,9,8,56
T1178,1.8,2,25,10,9,8,56
T1179,2.1,2,25,10,9,8,56
T1180,2.1,2,25,10,9,8,56
T1181,1.8,2,25,10,9,8,56
T1182,1.6,2,25,10,9,8,56
T1183,1.5,2,25,10,9,8,56
T1184,1.4,2,25,10,9,8,56
T1185,1.8,2,25,10,9,8,56
T1186,3,2,25,10,9,8,56
T1187,4.3,2,25,10,9,8,56
T1188,5,2,25,10,9,8,56
T1189,5.6,2,25,10,9,8,56
T1190,6,2,25,10,9,8,56
T1191,6.1,2,25,10,9,8,56
T1192,6.1,2,25,10,9,8,56
T1193,5.8,2,25,10,9,8,56
T1194,4.9,2,25,10,9,8,56
T1195,4.5,2,25,10,9,8,56
T1196,4.1,2,25,10,9,8,56
T1197,3.5,2,25,10,9,8,56
T1198,3.2,2,25,10,9,8,56
T1199,3.1,2,25,10,9,8,56
T1200,3.3,2,25,10,9,8,56
T1201,3.6,2,25,10,9,8,56
T1202,3.6,2,25,10,9,8,56
T1203,3.9,2,25,10,9,8,56
T1204,4.3,2,25,10,9,8,56
T1205,4.8,2,25,10,9,8,56
T1206,5.6,2,25,10,9,8,56
T1207,6.3,2,25,10,9,8,56
T1208,7.2,2,25,10,9,8,56
T1209,7.8,2,25,10,9,8,56
T1210,8.1,2,25,10,9,8,56
T1211,8.4,2,25,10,9,8,56
T1212,8.2,2,25,10,9,8,56
T1213,8.7,2,25,10,9,8,56
T1214,8.8,2,25,10,9,8,56
T1215,8.7,2,25,10,9,8,56
T1216,8.7,2,25,10,9,8,56
T1217,8.1,2,25,10,9,8,56
T1218,7.8,2,25,10,9,8,56
T1219,7.5,2,25,10,9,8,56
T1220,7.5,2,25,10,9,8,56
T1221,7.2,2,25,10,9,8,56
T1222,7.3,2,25,10,9,8,56
T1223,6.8,2,25,10,9,8,56
T1224,6.5,2,25,10,9,8,56
T1225,6.7,2,25,10,9,8,56
T1226,6.7,2,25,10,9,8,56
T1227,6.4,2,25,10,9,8,56
T1228,6.4,2,25,10,9,8,56
T1229,6.4,2,25,10,9,8,56
T1230,6.4,2,25,10,9,8,56
T1231,6.2,2,25,10,9,8,56
T1232,5.9,2,25,10,9,8,56
T1233,6.2,2,25,10,9,8,56
T1234,6.7,2,25,10,9,8,56
T1235,7.4,2,25,10,9,8,56
T1236,8,2,25,10,9,8,56
T1237,8.7,2,25,10,9,8,56
T1238,8.7,2,25,10,9,8,56
T1239,8.9,2,25,10,9,8,56
T1240,8.5,2,25,10,9,8,56
T1241,7.8,2,25,10,9,8,56
T1242,6.7,2,25,10,9,8,56
T1243,5.7,2,25,10,9,8,56
T1244,5.1,2,25,10,9,8,56
T1245,4.1,2,25,10,9,8,56
T1246,2.6,2,25,10,9,8,56
T1247,1.7,2,25,10,9,8,56
T1248,2.1,2,25,10,9,8,56
T1249,2.8,2,25,10,9,8,56
T1250,2.8,2,25,10,9,8,56
T1251,2.6,2,25,10,9,8,56
T1252,2.8,2,25,10,9,8,56
T1253,2.9,2,25,10,9,8,56
T1254,3,2,25,10,9,8,56
T1255,3.1,2,25,10,9,8,56
T1256,3.3,3,25,10,9,8,56
T1257,3.7,3,25,10,9,8,56
T1258,4.2,3,25,10,9,8,56
T1259,4.3,3,25,10,9,8,56
T1260,4.6,3,25,10,9,8,56
T1261,4.7,3,25,10,9,8,56
T1262,4.7,3,25,10,9,8,56
T1263,4.6,3,25,10,9,8,56
T1264,4.3,3,25,10,9,8,56
T1265,4,3,25,10,9,8,56
T1266,3.5,3,25,10,9,8,56
T1267,3.3,3,25,10,9,8,56
T1268,3.3,3,25,10,9,8,56
T1269,3.5,3,25,10,9,8,56
T1270,3.6,3,25,10,9,8,56
T1271,3.7,3,25,10,9,8,56
T1272,3.9,3,25,10,9,8,56
T1273,4.1,3,25,10,9,8,56
T1274,4.1,3,25,10,9,8,56
T1275,4,3,25,10,9,8,56
T1276,3.9,3,25,10,9,8,56
T1277,3.7,3,25,10,9,8,56
T1278,3.7,3,25,10,9,8,56
T1279,3.6,3,25,10,9,8,56
T1280,3.6,3,25,10,9,8,56
T1281,3.7,3,25,10,9,8,56
T1282,3.8,3,25,10,9,8,56
T1283,3.8,3,25,10,9,8,56
T1284,3.7,3,25,10,9,8,56
T1285,3.8,3,25,10,9,8,56
T1286,4.1,3,25,10,9,8,56
T1287,4.6,3,25,10,9,8,56
T1288,5,3,25,10,9,8,56
T1289,5.2,3,25,10,9,8,56
T1290,5.7,3,25,10,9,8,56
T1291,5.7,3,25,10,9,8,56
T1292,5.8,3,25,10,9,8,56
T1293,5.2,3,25,10,9,8,56
T1294,4.6,3,25,10,9,8,56
T1295,4,3,25,10,9,8,56
T1296,3.2,3,25,10,9,8,56
T1297,2.6,3,25,10,9,8,56
T1298,2.2,3,25,10,9,8,56
T1299,1.8,3,25,10,9,8,56
T1300,2.5,3,25,10,9,8,56
T1301,2.8,3,25,10,9,8,56
T1302,3.1,3,25,10,9,8,56
T1303,3,3,25,10,9,8,56
T1304,2.7,3,25,10,9,8,56
T1305,2.5,3,25,10,9,8,56
T1306,2.4,3,25,10,9,8,56
T1307,3.2,3,25,10,9,8,56
T1308,4.2,3,25,10,9,8,56
T1309,5.5,3,25,10,9,8,56
T1310,5.5,3,25,10,9,8,56
T1311,5.5,3,25,10,9,8,56
T1312,3.7,3,25,10,9,8,56
T1313,3.6,3,25,10,9,8,56
T1314,3.7,3,25,10,9,8,56
T1315,3.5,3,25,10,9,8,56
T1316,2.7,3,25,10,9,8,56
T1317,2.3,3,25,10,9,8,56
T1318,2.7,3,25,10,9,8,56
T1319,2.8,3,25,10,9,8,56
T1320,2.3,3,25,10,9,8,56
T1321,1.9,3,25,10,9,8,56
T1322,1.8,3,25,10,9,8,56
T1323,1.3,3,25,10,9,8,56
T1324,0.9,3,25,10,9,8,56
T1325,0.5,3,25,10,9,8,56
T1326,0.5,3,25,10,9,8,56
T1327,0.8,3,25,10,9,8,56
T1328,0.9,3,25,10,9,8,56
T1329,0.9,3,25,10,9,8,56
T1330,0.5,3,25,10,9,8,56
T1331,0.4,3,25,10,9,8,56
T1332,0.5,3,25,10,9,8,56
T1333,0.6,3,25,10,9,8,56
T1334,1.2,3,25,10,9,8,56
T1335,1.6,3,25,10,9,8,56
T1336,1.8,3,25,10,9,8,56
T1337,1.8,3,25,10,9,8,56
T1338,1.3,3,25,10,9,8,56
T1339,0.9,3,25,10,9,8,56
T1340,1.2,3,25,10,9,8,56
T1341,1,3,25,10,9,8,56
T1342,0.8,3,25,10,9,8,56
T1343,0.7,3,25,10,9,8,56
T1344,0.4,3,25,10,9,8,56
T1345,0.2,3,25,10,9,8,56
T1346,0.1,3,25,10,9,8,56
T1347,0,3,25,10,9,8,56
T1348,0,3,25,10,9,8,56
T1349,0,3,25,10,9,8,56
T1350,0.2,3,25,10,9,8,56
T1351,0.3,3,25,10,9,8,56
T1352,0.1,3,25,10,9,8,56
T1353,0.9,3,25,10,9,8,56
T1354,1.3,3,25,10,9,8,56
T1355,1.8,3,25,10,9,8,56
T1356,2.7,3,25,10,9,8,56
T1357,3.4,3,25,10,9,8,56
T1358,3.5,3,25,10,9,8,56
T1359,3.7,3,25,10,9,8,56
T1360,3.6,3,25,10,9,8,56
T1361,3.2,3,25,10,9,8,56
T1362,2.2,3,25,10,9,8,56
T1363,1.6,3,25,10,9,8,56
T1364,1.2,3,25,10,9,8,56
T1365,0.9,3,25,10,9,8,56
T1366,0.8,3,25,10,9,8,56
T1367,0.6,3,25,10,9,8,56
T1368,0.2,3,25,10,9,8,56
T1369,-0.9,3,25,10,9,8,56
T1370,-1.8,3,25,10,9,8,56
T1371,-1.7,3,25,10,9,8,56
T1372,-3.2,3,25,10,9,8,56
T1373,-3.6,3,25,11,9,8,56
T1374,-3,3,25,11,9,8,56
T1375,-1.3,3,25,11,9,8,56
T1376,0.4,3,25,11,9,8,56
T1377,1.5,3,25,11,9,8,56
T1378,3,3,25,11,9,8,56
T1379,3.9,3,25,11,9,8,56
T1380,5.1,3,25,11,9,8,56
T1381,6.5,3,25,11,9,8,56
T1382,5.5,3,25,11,9,8,56
T1383,5,3,25,11,9,8,56
T1384,5.1,3,25,11,9,8,56
T1385,5.1,3,25,11,9,8,56
T1386,5,3,25,11,9,8,56
T1387,4.7,3,25,11,9,8,56
T1388,4.5,3,25,11,9,8,56
T1389,4,3,25,11,9,8,56
T1390,3.3,3,25,11,9,8,56
T1391,3.5,3,25,11,9,8,56
T1392,3.5,3,25,11,9,8,56
